klm;woj;wojewodztwo;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
2;6;lubelskie;12;1;2;1;1;1;1;48;3;2;4;4;5 751,70;2 832,87
2;6;lubelskie;1;6;2;1;1;1;1;62;3;5;1;2;1 388,12;1 289,24
2;6;lubelskie;11;1;2;1;1;1;1;52;2;3;3;1;2 657,50;2 068,41
2;6;lubelskie;8;6;2;1;1;1;1;56;3;3;3;4;2 742,86;2 487,06
2;6;lubelskie;11;7;2;1;1;1;2;30;1;3;4;1;1 571,09;1 178,71
2;6;lubelskie;11;7;2;1;1;1;2;20;1;2;4;1;1 375,45;1 319,85
2;6;lubelskie;3;1;1;1;1;1;1;62;3;3;4;4;5 045,00;4 662,43
2;6;lubelskie;1;1;2;1;1;1;1;20;1;3;3;2;2 968,88;3 466,57
2;6;lubelskie;1;5;1;1;1;1;1;61;3;3;3;2;2 140,33;1 926,24
2;6;lubelskie;1;5;2;1;3;1;1;49;3;3;3;2;3 166,13;4 761,75
2;6;lubelskie;8;1;2;1;1;1;1;74;4;3;4;5;5 837,15;3 122,09
2;6;lubelskie;2;1;2;1;1;1;1;73;4;3;2;3;2 426,02;2 202,40
2;6;lubelskie;2;5;1;1;1;1;1;52;2;4;2;3;1 487,73;1 612,73
2;6;lubelskie;2;1;1;1;1;1;1;73;4;3;1;3;2 036,99;2 125,82
2;6;lubelskie;3;1;2;1;1;1;1;61;3;2;5;4;2 800,00;2 294,76
2;6;lubelskie;1;5;1;1;1;1;1;48;3;3;3;2;3 059,52;2 799,09
2;6;lubelskie;6;1;2;1;1;1;1;49;2;4;1;2;1 025,99;1 201,87
2;6;lubelskie;2;1;2;3;1;1;2;52;3;2;3;3;2 615,50;5 945,78
2;6;lubelskie;12;5;2;1;1;1;1;38;2;3;2;2;1 031,87;1 226,77
2;6;lubelskie;11;7;2;1;1;1;1;26;1;4;1;1;633,02;598,43
2;6;lubelskie;12;5;2;1;1;1;1;49;3;3;2;3;2 123,56;2 524,43
2;6;lubelskie;11;7;2;1;1;1;2;12;1;2;5;1;1 171,05;1 179,72
2;6;lubelskie;11;7;2;1;1;1;2;12;1;2;5;1;842,5;831,37
2;6;lubelskie;1;6;2;1;2;3;1;26;1;4;2;2;1 421,38;2 001,78
2;6;lubelskie;2;1;1;3;2;3;1;80;4;3;3;3;1 933,70;1 882,03
2;6;lubelskie;1;5;1;3;2;2;1;35;1;3;2;2;1 536,06;1 660,70
2;6;lubelskie;11;6;2;3;2;2;1;70;2;3;2;1;759,43;684,83
2;6;lubelskie;12;1;2;3;2;3;1;50;3;5;1;6;2 589,95;2 041,71
2;6;lubelskie;11;5;2;3;2;2;2;38;1;3;4;1;1 038,54;995,04
2;6;lubelskie;8;2;1;1;1;1;1;36;1;4;2;4;2 593,90;2 379,12
2;6;lubelskie;2;4;2;3;1;2;1;64;3;3;2;3;3 060,00;3 443,97
2;6;lubelskie;3;1;2;1;1;1;1;39;1;5;1;4;946;2 492,33
2;6;lubelskie;12;7;2;3;1;3;2;34;1;3;2;3;1 936,30;2 477,22
2;6;lubelskie;12;7;1;2;2;3;2;40;1;5;1;2;3 045,30;1 247,37
2;6;lubelskie;3;1;2;1;1;2;1;28;1;4;2;4;2 276,09;1 610,62
2;6;lubelskie;3;1;1;3;2;3;1;60;2;5;2;4;996,4;3 458,73
2;6;lubelskie;3;1;2;1;2;2;1;30;1;3;3;4;3 430,48;2 438,53
2;6;lubelskie;9;1;2;1;2;3;2;27;1;5;1;4;1 880,00;1 147,15
2;6;lubelskie;2;1;1;2;2;2;1;70;2;5;1;3;926;986,6
2;6;lubelskie;3;1;2;3;2;4;2;46;1;2;1;4;1 494,77;1 213,47
2;6;lubelskie;2;4;1;3;2;2;1;45;2;2;5;3;3 000,00;2 894,34
2;6;lubelskie;4;1;2;1;1;2;1;70;3;3;2;5;2 327,00;2 082,19
2;6;lubelskie;12;5;2;3;2;2;1;48;2;3;4;3;2 084,05;1 386,60
2;6;lubelskie;12;7;2;3;1;4;2;30;1;5;1;3;798;637,77
2;6;lubelskie;8;1;2;3;2;3;1;35;2;3;3;4;1 954,00;1 497,27
2;6;lubelskie;11;5;2;2;1;4;1;60;2;3;3;1;1 283,90;1 342,24
2;6;lubelskie;4;4;2;3;2;3;2;60;2;4;2;5;1 057,60;1 759,66
2;6;lubelskie;6;1;2;1;1;1;1;86;4;3;3;3;3 300,00;4 315,78
2;6;lubelskie;2;4;2;1;1;1;1;80;4;3;3;3;4 210,00;2 133,93
2;6;lubelskie;2;1;2;1;1;1;1;65;3;3;3;3;2 842,72;2 652,30
2;6;lubelskie;1;4;2;1;1;1;1;75;4;3;3;2;6 280,24;3 301,39
2;6;lubelskie;3;1;1;1;1;1;1;55;2;4;2;4;1 484,83;1 862,89
2;6;lubelskie;3;1;2;3;2;3;2;60;2;4;2;4;950;1 453,76
2;6;lubelskie;6;1;2;1;1;1;1;50;2;3;3;2;1 438,74;2 034,15
2;6;lubelskie;12;5;2;3;2;3;1;85;3;5;1;5;2 204,98;2 019,93
2;6;lubelskie;12;1;2;1;1;1;2;55;3;3;3;2;2 429,19;4 028,45
2;6;lubelskie;2;1;2;1;1;1;1;40;2;3;3;3;2 236,00;1 859,49
2;6;lubelskie;1;1;2;1;1;1;1;60;3;3;3;2;2 107,50;3 251,43
2;6;lubelskie;1;6;2;3;2;3;2;45;2;4;3;2;2 231,72;4 222,15
2;6;lubelskie;11;1;2;1;1;1;1;30;1;3;2;1;2 305,70;2 281,62
2;6;lubelskie;2;1;2;1;1;1;1;63;3;3;3;3;3 183,00;2 779,32
2;6;lubelskie;4;4;1;1;1;1;1;60;3;3;3;5;2 570,31;2 870,26
2;6;lubelskie;11;4;2;1;1;1;1;65;3;3;2;1;600;795,52
2;6;lubelskie;6;7;2;3;2;3;2;58;2;4;1;5;1 803,30;1 649,01
2;6;lubelskie;6;1;2;1;1;1;1;30;1;4;2;2;1 650,00;2 075,79
2;6;lubelskie;3;1;2;1;1;1;1;65;3;3;3;4;3 000,00;2 937,37
2;6;lubelskie;3;2;1;1;1;1;1;48;2;3;2;4;1 727,80;1 658,58
2;6;lubelskie;3;1;2;1;1;1;1;55;3;3;3;4;4 459,94;3 915,81
2;6;lubelskie;6;1;2;1;1;1;1;53;2;3;2;3;3 650,00;2 913,14
2;6;lubelskie;11;7;2;1;1;1;2;18;1;3;2;1;1 008,85;1 160,97
2;6;lubelskie;11;7;2;1;1;1;2;18;1;4;2;1;848,25;564,62
2;6;lubelskie;11;7;2;1;1;1;2;19;0;3;2;1;1 350,10;1 670,30
2;6;lubelskie;1;5;2;1;1;1;1;58;2;3;3;2;4 828,00;5 591,50
2;6;lubelskie;12;5;1;1;1;1;1;70;3;3;3;4;3 650,05;3 779,91
2;6;lubelskie;11;5;2;1;1;1;1;75;3;3;2;1;1 218,35;828,21
2;6;lubelskie;11;1;2;1;1;1;1;50;2;3;2;1;1 044,54;1 070,70
2;6;lubelskie;12;1;2;1;2;5;1;32;1;3;2;3;2 380,11;1 464,70
2;6;lubelskie;11;7;2;1;1;1;2;45;2;5;1;1;871;813,79
2;6;lubelskie;2;7;2;1;1;1;1;48;2;4;1;3;1 178,70;1 288,31
2;6;lubelskie;2;1;2;1;1;1;1;45;2;3;2;3;2 610,75;2 150,94
2;6;lubelskie;1;5;1;1;1;4;1;46;1;3;2;2;1 338,14;620,05
2;6;lubelskie;11;5;2;1;2;1;1;50;2;3;3;1;1 057,00;1 310,29
2;6;lubelskie;11;6;2;1;1;1;1;48;2;3;2;1;1 330,34;1 307,80
2;6;lubelskie;11;1;2;1;2;3;1;30;1;4;1;1;899,9;1 595,37
2;6;lubelskie;11;5;2;1;1;1;1;48;2;3;3;1;651,69;694,44
2;6;lubelskie;2;1;2;1;1;1;1;45;2;4;2;3;1 300,00;1 809,25
2;6;lubelskie;1;1;2;1;1;4;1;55;2;3;2;2;1 710,61;1 246,74
2;6;lubelskie;3;1;2;1;1;1;1;38;2;4;2;4;1 735,00;2 585,86
2;6;lubelskie;1;5;2;1;1;1;1;50;2;3;3;2;2 277,00;1 174,81
2;6;lubelskie;12;7;2;1;1;1;1;40;2;4;1;2;1 155,90;1 203,51
2;6;lubelskie;11;7;2;1;1;1;1;55;2;3;2;1;3 193,25;2 172,24
2;6;lubelskie;1;5;2;1;2;4;1;45;2;4;2;2;1 380,00;1 958,79
2;6;lubelskie;3;1;2;1;1;1;1;60;2;3;2;4;2 729,60;2 841,71
2;6;lubelskie;12;5;2;1;1;1;1;38;1;4;1;2;1 587,07;745,53
2;6;lubelskie;11;5;1;1;1;1;1;45;2;3;3;1;1 582,20;755,04
2;6;lubelskie;1;1;2;1;1;1;1;38;1;4;2;2;1 415,98;1 472,82
2;6;lubelskie;1;6;2;1;1;1;1;45;2;4;2;2;1 432,92;1 022,88
2;6;lubelskie;2;6;2;1;1;1;1;42;2;3;3;3;2 013,22;1 736,33
2;6;lubelskie;1;5;2;1;1;1;1;48;3;3;3;2;2 526,02;2 029,47
2;6;lubelskie;11;6;2;1;1;1;1;49;3;3;2;1;720;969,32
2;6;lubelskie;10;5;2;1;1;1;1;48;3;2;4;3;3 570,68;3 677,22
2;6;lubelskie;2;1;2;1;1;1;1;49;3;4;2;3;2 420,23;2 149,18
2;6;lubelskie;11;1;2;1;1;1;2;50;3;3;2;1;1 686,66;1 756,66
2;6;lubelskie;12;5;2;1;1;1;1;58;3;3;3;2;2 195,92;2 811,38
2;6;lubelskie;12;1;2;1;1;1;1;62;4;3;3;6;4 035,50;2 240,21
2;6;lubelskie;12;1;2;1;1;1;1;62;4;3;3;4;2 933,98;2 955,28
2;6;lubelskie;12;5;2;1;1;1;1;62;4;3;3;4;4 150,00;3 231,61
2;6;lubelskie;12;6;2;1;1;1;1;50;3;3;3;2;2 128,97;2 757,80
2;6;lubelskie;1;1;2;1;1;1;1;48;3;3;3;2;5 032,48;3 983,91
2;6;lubelskie;3;1;2;1;1;1;1;48;3;3;2;4;2 964,53;3 911,44
2;6;lubelskie;12;6;2;1;1;1;1;72;5;3;3;3;2 025,15;1 941,85
2;6;lubelskie;8;1;2;1;1;1;1;48;3;3;3;5;3 700,00;2 525,84
2;6;lubelskie;11;5;2;1;1;1;1;48;3;3;3;1;1 129,53;896,7
2;6;lubelskie;3;1;1;1;1;1;1;58;4;4;2;4;2 760,04;1 988,87
2;6;lubelskie;1;5;1;1;1;1;1;48;3;4;2;2;1 921,20;1 822,84
2;6;lubelskie;12;5;2;1;1;1;1;68;3;3;3;3;1 316,89;1 272,21
2;6;lubelskie;11;6;2;1;1;1;1;49;3;3;3;1;1 266,99;1 897,64
2;6;lubelskie;2;1;2;1;1;1;1;62;4;3;4;3;3 214,20;3 721,94
2;6;lubelskie;1;5;2;1;1;1;1;58;3;3;3;2;2 572,00;1 968,75
2;6;lubelskie;3;1;2;1;1;1;1;58;3;4;2;4;1 622,00;1 986,74
2;6;lubelskie;12;6;2;1;1;1;1;48;3;5;1;2;1 327,87;1 847,57
3;8;lubuskie;1;5;1;3;1;2;1;110;4;4;2;2;1 727,21;1 965,39
3;8;lubuskie;3;4;2;3;1;2;1;160;5;2;4;4;7 170,35;8 076,44
3;8;lubuskie;5;1;2;2;1;2;1;75;4;4;1;6;2 134,92;4 845,16
3;8;lubuskie;1;1;2;3;1;2;1;200;4;3;3;2;3 679,60;2 885,40
3;8;lubuskie;12;6;2;2;1;2;1;100;4;5;1;3;1 830,28;1 730,20
3;8;lubuskie;8;1;1;2;1;2;1;67;3;2;4;4;3 604,10;2 776,53
3;8;lubuskie;1;5;1;3;1;1;1;136;6;4;2;2;2 121,11;2 222,66
3;8;lubuskie;6;1;2;2;1;2;1;72;3;5;1;2;1 165,39;2 242,28
3;8;lubuskie;12;6;2;3;1;2;1;95;4;4;1;2;1 114,39;1 442,98
3;8;lubuskie;1;5;2;3;1;2;1;138;5;3;4;2;2 311,46;1 624,37
3;8;lubuskie;3;1;2;2;1;2;1;70;5;4;2;4;1 625,25;930,18
3;8;lubuskie;1;5;1;1;1;2;1;53;2;3;3;2;1 815,66;2 137,98
3;8;lubuskie;6;7;2;1;1;2;2;47;2;4;1;3;995,83;1 011,10
3;8;lubuskie;1;1;2;2;1;2;1;93;4;3;3;2;2 518,90;2 638,81
3;8;lubuskie;11;5;2;1;1;1;1;67;2;5;1;1;915,09;932,17
3;8;lubuskie;11;5;2;3;1;4;1;110;4;3;3;1;1 179,00;1 522,45
3;8;lubuskie;11;5;2;1;1;2;1;42;1;4;2;1;980,74;907,76
3;8;lubuskie;2;1;2;3;1;4;1;130;6;2;4;3;2 806,15;2 270,56
3;8;lubuskie;12;6;2;1;1;1;1;42;1;4;1;3;1 760,33;1 519,72
3;8;lubuskie;2;1;1;2;1;3;1;90;3;5;1;3;1 032,15;2 181,39
3;8;lubuskie;8;6;2;3;1;4;1;120;7;3;3;4;3 451,41;3 047,35
3;8;lubuskie;12;5;2;3;1;4;1;90;3;3;2;2;2 485,46;2 274,22
3;8;lubuskie;1;1;2;3;1;2;1;70;3;3;3;2;2 029,24;2 112,32
3;8;lubuskie;12;1;2;3;1;2;1;132;5;3;3;5;4 786,20;4 497,60
3;8;lubuskie;11;7;2;1;1;1;1;45;2;5;1;1;600;592,16
3;8;lubuskie;12;5;1;1;1;1;1;67;4;4;3;5;4 041,48;3 191,22
3;8;lubuskie;1;1;2;1;3;1;1;60;3;2;6;2;4 797,00;4 412,52
3;8;lubuskie;12;5;2;1;1;1;1;52;3;4;3;2;2 250,00;1 598,45
3;8;lubuskie;1;1;2;1;1;1;1;56;2;3;4;2;3 087,27;2 777,77
3;8;lubuskie;3;1;2;1;1;1;1;52;3;4;3;4;3 655,55;3 999,85
3;8;lubuskie;11;5;2;1;1;1;1;38;2;4;3;1;1 321,43;1 233,16
3;8;lubuskie;1;6;2;1;1;1;1;47;3;5;2;2;2 984,76;2 812,30
3;8;lubuskie;8;1;2;1;1;1;1;45;2;2;4;4;4 450,00;4 059,94
3;8;lubuskie;1;5;2;1;1;1;1;58;3;3;4;2;2 285,23;2 326,48
3;8;lubuskie;1;5;1;1;1;1;1;67;4;3;3;2;2 476,50;1 753,91
3;8;lubuskie;12;5;2;1;1;1;1;47;3;4;3;3;2 841,04;2 634,80
3;8;lubuskie;2;1;2;1;1;1;1;45;2;3;3;3;2 560,00;2 854,87
3;8;lubuskie;2;1;2;1;1;1;1;51;3;2;4;3;3 404,67;2 676,54
3;8;lubuskie;1;5;2;1;1;1;1;66;4;5;2;2;1 537,64;2 049,26
3;8;lubuskie;8;1;2;1;1;1;1;67;4;2;6;4;7 266,52;4 795,28
3;8;lubuskie;4;1;2;1;1;1;1;59;3;3;4;5;4 007,09;5 603,34
3;8;lubuskie;12;5;2;1;1;1;1;47;3;5;2;4;1 698,74;2 605,92
3;8;lubuskie;3;1;2;1;1;1;1;63;4;4;3;4;2 212,97;2 862,58
3;8;lubuskie;8;1;2;1;1;1;1;44;2;4;3;4;2 752,92;2 578,54
3;8;lubuskie;12;6;2;1;1;1;1;65;4;5;1;6;2 110,57;3 229,92
3;8;lubuskie;3;1;2;1;1;1;1;46;2;3;4;4;1 940,20;1 946,61
3;8;lubuskie;3;1;1;1;1;1;1;45;2;4;3;4;3 337,88;2 522,51
3;8;lubuskie;1;1;2;1;1;1;1;47;2;3;4;2;2 371,21;1 785,66
3;8;lubuskie;11;5;2;1;1;1;1;44;2;4;1;1;682,16;878,48
3;8;lubuskie;3;1;2;3;1;1;1;50;3;2;3;4;2 732,00;7 227,69
3;8;lubuskie;12;5;2;1;1;1;1;50;3;3;1;5;2 240,63;1 615,17
3;8;lubuskie;11;5;2;1;1;1;1;50;2;4;1;1;1 047,26;1 421,82
